id,product_name,category,base_price
5964,Keyboard,Accessories,20.99
5965,Speaker,Accessories,343.68
5966,Keyboard,Electronics,311.62
5967,Speaker,Computing,267.18
5968,Speaker,Electronics,138.42
5969,Keyboard,Computing,211.49
5970,Webcam,Computing,59.18
5971,Cable,Accessories,471.58
5972,Adapter,Electronics,483.13
5973,Laptop,Electronics,128.1
5974,Speaker,Computing,262.21
5975,Mouse,Electronics,172.1
5976,Adapter,Electronics,146.09
5977,Keyboard,Computing,297.63
5978,Webcam,Electronics,294.3
5979,Microphone,Electronics,332.51
5980,Mouse,Accessories,389.29
5981,Microphone,Accessories,349.36
5982,Cable,Accessories,36.5
5983,Headphones,Accessories,425.52
5984,Headphones,Accessories,471.53
5985,Speaker,Accessories,204.22
5986,Mouse,Computing,387.93
5987,Webcam,Accessories,125.28
5988,Headphones,Accessories,37.28
5989,Headphones,Accessories,486.13
5990,Laptop,Electronics,25.64
5991,Laptop,Electronics,131.58
5992,Webcam,Accessories,463.93
5993,Speaker,Accessories,150.84
5994,Microphone,Accessories,452.38
5995,Keyboard,Electronics,275.74
5996,Monitor,Accessories,235.53
5997,Microphone,Electronics,322.35
5998,Webcam,Accessories,207.55
5999,Monitor,Computing,466.86
6000,Webcam,Accessories,189.97
6001,Keyboard,Electronics,405.67
6002,Webcam,Accessories,157.56
6003,Speaker,Electronics,12.5
6004,Mouse,Electronics,184.59
6005,Mouse,Computing,67.62
6006,Microphone,Computing,166.67
6007,Headphones,Accessories,27.74
6008,Monitor,Accessories,437.41
6009,Mouse,Accessories,57.63
6010,Webcam,Accessories,141.78
6011,Microphone,Accessories,41.81
6012,Keyboard,Accessories,444.78
6013,Laptop,Computing,472.23
6014,Keyboard,Electronics,236.07
6015,Webcam,Accessories,386.22
6016,Webcam,Electronics,302.32
6017,Monitor,Accessories,237.84
6018,Webcam,Electronics,100.72
6019,Adapter,Computing,494.39
6020,Monitor,Electronics,398.39
6021,Microphone,Electronics,298.31
6022,Adapter,Electronics,346.68
6023,Laptop,Accessories,334.39
6024,Mouse,Accessories,137.3
6025,Keyboard,Accessories,120.67
6026,Monitor,Computing,174.12
6027,Webcam,Computing,234.59
6028,Headphones,Accessories,154.76
6029,Keyboard,Computing,185.69
6030,Monitor,Electronics,184.93
6031,Speaker,Accessories,209.97
6032,Monitor,Electronics,436.35
6033,Laptop,Computing,205.27
6034,Cable,Accessories,443.94
6035,Speaker,Electronics,172.56
6036,Mouse,Electronics,102.74
6037,Webcam,Electronics,240.17
6038,Webcam,Computing,270.23
6039,Cable,Accessories,221.49
6040,Headphones,Computing,53.08
6041,Adapter,Accessories,440.53
6042,Keyboard,Computing,57.63
6043,Adapter,Electronics,432.06
6044,Adapter,Computing,453.3
6045,Laptop,Accessories,227.79
6046,Monitor,Accessories,19.04
6047,Headphones,Electronics,234.69
6048,Mouse,Electronics,469.14
6049,Headphones,Accessories,211.47
6050,Headphones,Accessories,82.44
6051,Microphone,Electronics,15.99
6052,Webcam,Electronics,121.89
6053,Mouse,Electronics,182.01
6054,Headphones,Computing,383.76
6055,Speaker,Electronics,309.39
6056,Webcam,Computing,127.45
6057,Cable,Computing,129.02
6058,Microphone,Accessories,472.07
6059,Microphone,Computing,317.37
6060,Adapter,Accessories,310.0
6061,Headphones,Computing,213.84
6062,Mouse,Electronics,109.45
6063,Monitor,Accessories,343.63
6064,Webcam,Electronics,343.38
6065,Monitor,Computing,125.98
6066,Microphone,Electronics,470.5
6067,Adapter,Accessories,128.19
6068,Headphones,Accessories,87.52
6069,Headphones,Electronics,461.23
6070,Microphone,Accessories,344.75
6071,Keyboard,Accessories,37.29
6072,Speaker,Computing,91.34
6073,Monitor,Electronics,74.29
6074,Mouse,Accessories,353.53
6075,Mouse,Electronics,292.99
6076,Speaker,Accessories,239.68
6077,Laptop,Electronics,460.76
6078,Headphones,Computing,38.62
6079,Adapter,Electronics,254.93
6080,Adapter,Electronics,31.79
6081,Microphone,Electronics,312.0
6082,Microphone,Electronics,154.6
6083,Cable,Electronics,31.58
6084,Keyboard,Accessories,55.07
6085,Cable,Accessories,102.71
6086,Speaker,Computing,212.64
6087,Mouse,Electronics,374.13
6088,Adapter,Computing,29.03
6089,Cable,Computing,104.19
6090,Headphones,Computing,414.95
6091,Speaker,Computing,371.68
6092,Keyboard,Accessories,158.61
6093,Keyboard,Accessories,120.79
6094,Webcam,Electronics,97.0
6095,Webcam,Computing,181.32
6096,Keyboard,Electronics,484.11
6097,Laptop,Electronics,233.09
6098,Headphones,Accessories,311.0
6099,Speaker,Computing,163.01
6100,Keyboard,Accessories,353.21
6101,Adapter,Computing,482.41
6102,Webcam,Computing,141.19
6103,Headphones,Accessories,85.09
6104,Monitor,Accessories,248.65
6105,Keyboard,Accessories,420.03
6106,Webcam,Electronics,491.01
6107,Mouse,Computing,127.25
6108,Speaker,Computing,166.94
6109,Cable,Accessories,298.54
6110,Headphones,Electronics,286.51
6111,Monitor,Computing,460.6
6112,Laptop,Accessories,138.76
6113,Mouse,Accessories,307.73
6114,Monitor,Computing,47.55
6115,Monitor,Computing,232.48
6116,Microphone,Computing,66.79
6117,Headphones,Electronics,296.1
6118,Cable,Accessories,336.92
6119,Mouse,Computing,371.95
6120,Laptop,Accessories,149.25
6121,Speaker,Electronics,423.85
6122,Keyboard,Accessories,354.72
6123,Speaker,Accessories,466.35
6124,Headphones,Computing,494.99
6125,Headphones,Computing,72.94
6126,Cable,Computing,478.58
6127,Keyboard,Computing,289.27
6128,Webcam,Computing,383.27
6129,Keyboard,Accessories,404.98
6130,Laptop,Computing,333.79
6131,Mouse,Computing,426.8
6132,Adapter,Electronics,385.98
6133,Keyboard,Accessories,19.18
6134,Speaker,Computing,352.52
6135,Monitor,Electronics,472.36
6136,Monitor,Electronics,485.32
6137,Headphones,Accessories,138.59
6138,Laptop,Electronics,322.8
6139,Adapter,Computing,77.79
6140,Cable,Computing,173.12
6141,Webcam,Electronics,262.09
6142,Laptop,Accessories,363.68
6143,Cable,Accessories,492.82
6144,Keyboard,Accessories,439.8
6145,Microphone,Computing,115.92
6146,Keyboard,Electronics,24.36
6147,Cable,Computing,214.01
6148,Cable,Electronics,306.24
6149,Microphone,Accessories,113.51
6150,Webcam,Accessories,212.66
6151,Microphone,Accessories,308.05
6152,Webcam,Computing,158.06
6153,Laptop,Electronics,397.18
6154,Adapter,Computing,215.28
6155,Adapter,Accessories,280.51
6156,Adapter,Computing,256.11
6157,Speaker,Computing,84.79
6158,Speaker,Electronics,497.05
6159,Keyboard,Accessories,279.1
6160,Microphone,Accessories,229.59
6161,Keyboard,Electronics,343.04
6162,Microphone,Electronics,273.94
6163,Adapter,Accessories,425.74
6164,Cable,Accessories,205.31
6165,Monitor,Electronics,465.0
6166,Speaker,Accessories,327.58
6167,Cable,Computing,43.23
6168,Speaker,Computing,444.13
6169,Speaker,Accessories,202.56
6170,Monitor,Accessories,191.66
6171,Keyboard,Electronics,78.94
6172,Adapter,Computing,27.64
6173,Microphone,Electronics,323.24
6174,Speaker,Accessories,73.35
6175,Cable,Electronics,457.82
6176,Keyboard,Accessories,271.33
6177,Webcam,Computing,29.43
6178,Monitor,Computing,45.14
6179,Cable,Accessories,452.46
6180,Cable,Computing,287.58
6181,Cable,Computing,366.91
6182,Mouse,Accessories,490.07
6183,Laptop,Electronics,495.8
6184,Cable,Accessories,346.99
6185,Headphones,Computing,414.58
6186,Speaker,Electronics,278.52
6187,Webcam,Accessories,94.34
6188,Cable,Accessories,277.87
6189,Adapter,Computing,236.58
6190,Mouse,Accessories,406.61
6191,Laptop,Electronics,448.15
6192,Headphones,Computing,98.54
6193,Speaker,Accessories,498.44
6194,Mouse,Electronics,199.67
6195,Webcam,Accessories,27.96
6196,Cable,Electronics,85.31
6197,Laptop,Accessories,332.71
6198,Laptop,Computing,253.53
6199,Monitor,Accessories,75.01
6200,Laptop,Computing,31.62
6201,Webcam,Computing,457.99
6202,Speaker,Accessories,378.12
6203,Monitor,Accessories,366.09
6204,Mouse,Computing,450.43
6205,Speaker,Accessories,362.76
6206,Cable,Computing,395.67
6207,Microphone,Accessories,234.95
6208,Cable,Computing,366.71
6209,Monitor,Computing,205.3
6210,Cable,Computing,50.19
6211,Headphones,Computing,22.2
6212,Cable,Electronics,183.67
6213,Keyboard,Computing,261.83
6214,Mouse,Accessories,418.87
6215,Adapter,Electronics,102.03
6216,Webcam,Computing,470.12
6217,Adapter,Electronics,471.08
6218,Speaker,Electronics,95.82
6219,Headphones,Computing,183.6
6220,Keyboard,Accessories,213.09
6221,Mouse,Accessories,78.93
6222,Mouse,Electronics,382.01
6223,Laptop,Computing,232.26
6224,Speaker,Accessories,450.84
6225,Speaker,Accessories,201.0
6226,Laptop,Electronics,494.29
6227,Mouse,Electronics,455.25
6228,Adapter,Computing,210.1
6229,Cable,Accessories,104.27
6230,Cable,Computing,288.11
6231,Speaker,Computing,456.27
6232,Webcam,Computing,424.64
6233,Adapter,Accessories,71.77
6234,Speaker,Electronics,335.93
6235,Webcam,Electronics,264.09
6236,Mouse,Accessories,359.22
6237,Monitor,Accessories,39.89
6238,Laptop,Electronics,443.87
6239,Cable,Electronics,266.54
6240,Webcam,Accessories,182.83
6241,Adapter,Computing,351.52
6242,Speaker,Accessories,212.96
6243,Webcam,Computing,68.88
6244,Adapter,Computing,114.38
6245,Monitor,Accessories,244.97
6246,Webcam,Accessories,55.5
6247,Webcam,Computing,231.82
6248,Monitor,Computing,324.91
6249,Speaker,Accessories,365.1
6250,Keyboard,Accessories,212.42
6251,Adapter,Electronics,204.24
6252,Microphone,Computing,309.51
6253,Microphone,Computing,470.94
6254,Microphone,Electronics,91.07
6255,Webcam,Computing,386.25
6256,Cable,Electronics,279.77
6257,Cable,Accessories,352.22
6258,Laptop,Accessories,101.85
6259,Microphone,Electronics,241.85
6260,Cable,Computing,472.48
6261,Mouse,Accessories,251.96
6262,Keyboard,Accessories,35.2
6263,Mouse,Electronics,225.54
6264,Adapter,Electronics,268.52
6265,Keyboard,Accessories,322.4
6266,Keyboard,Computing,243.36
6267,Speaker,Electronics,493.19
6268,Monitor,Accessories,395.35
6269,Webcam,Computing,359.54
6270,Cable,Electronics,72.4
6271,Speaker,Accessories,318.38
6272,Mouse,Electronics,92.26
6273,Mouse,Accessories,125.09
6274,Cable,Accessories,294.66
6275,Laptop,Electronics,83.57
6276,Monitor,Electronics,88.01
6277,Monitor,Accessories,335.97
6278,Monitor,Computing,97.39
6279,Mouse,Accessories,63.31
6280,Microphone,Computing,37.12
6281,Mouse,Computing,12.88
6282,Adapter,Electronics,105.93
6283,Keyboard,Accessories,95.95
6284,Mouse,Accessories,228.6
6285,Keyboard,Accessories,215.87
6286,Monitor,Accessories,385.39
6287,Microphone,Electronics,89.33
6288,Microphone,Computing,172.67
6289,Laptop,Electronics,411.77
6290,Laptop,Electronics,470.94
6291,Monitor,Computing,461.17
6292,Headphones,Accessories,103.45
6293,Monitor,Computing,327.13
6294,Microphone,Accessories,323.97
6295,Microphone,Accessories,282.07
6296,Webcam,Computing,385.7
6297,Webcam,Electronics,418.0
6298,Cable,Electronics,261.15
6299,Speaker,Computing,195.2
6300,Speaker,Electronics,264.95
6301,Keyboard,Electronics,227.61
6302,Cable,Accessories,206.14
6303,Cable,Computing,23.76
6304,Cable,Accessories,81.95
6305,Laptop,Computing,161.14
6306,Mouse,Accessories,158.54
6307,Monitor,Accessories,82.1
6308,Webcam,Computing,334.34
6309,Mouse,Accessories,73.87
6310,Adapter,Electronics,254.27
6311,Monitor,Computing,37.83
6312,Keyboard,Accessories,415.21
6313,Adapter,Electronics,159.59
6314,Mouse,Accessories,281.38
6315,Laptop,Computing,428.49
6316,Laptop,Computing,433.9
6317,Microphone,Electronics,164.34
6318,Monitor,Electronics,412.11
6319,Monitor,Computing,302.41
6320,Speaker,Accessories,44.62
6321,Headphones,Electronics,54.72
6322,Adapter,Accessories,292.76
6323,Keyboard,Computing,244.41
6324,Laptop,Electronics,321.61
6325,Speaker,Accessories,477.55
6326,Adapter,Computing,160.61
6327,Cable,Computing,313.5
6328,Headphones,Computing,258.96
6329,Webcam,Electronics,454.71
6330,Webcam,Computing,377.62
6331,Adapter,Electronics,402.67
6332,Headphones,Electronics,497.44
6333,Microphone,Computing,93.44
6334,Adapter,Electronics,93.66
6335,Webcam,Computing,198.88
6336,Headphones,Electronics,38.91
6337,Keyboard,Electronics,426.94
6338,Keyboard,Computing,107.15
6339,Adapter,Computing,454.79
6340,Microphone,Accessories,14.52
6341,Laptop,Computing,360.51
6342,Speaker,Computing,186.18
6343,Headphones,Electronics,152.72
6344,Cable,Accessories,212.23
6345,Speaker,Accessories,144.41
6346,Headphones,Computing,258.64
6347,Mouse,Accessories,389.46
6348,Webcam,Computing,137.88
6349,Laptop,Electronics,374.29
6350,Monitor,Accessories,415.39
6351,Adapter,Electronics,170.56
6352,Microphone,Computing,271.38
6353,Mouse,Computing,110.17
6354,Cable,Computing,166.15
6355,Mouse,Electronics,294.47
6356,Cable,Accessories,493.3
6357,Webcam,Electronics,459.91
6358,Cable,Computing,485.63
6359,Headphones,Accessories,242.23
6360,Webcam,Electronics,376.85
6361,Speaker,Computing,292.21
6362,Keyboard,Electronics,450.83
6363,Laptop,Accessories,40.66
6364,Webcam,Electronics,452.21
6365,Mouse,Electronics,171.88
6366,Headphones,Accessories,438.3
6367,Microphone,Computing,483.18
6368,Speaker,Electronics,452.63
6369,Mouse,Computing,44.86
6370,Mouse,Accessories,317.6
6371,Cable,Accessories,146.39
6372,Webcam,Computing,75.08
6373,Keyboard,Accessories,318.85
6374,Webcam,Accessories,325.1
6375,Monitor,Computing,366.23
6376,Webcam,Accessories,407.04
6377,Cable,Accessories,482.95
6378,Microphone,Computing,189.18
6379,Microphone,Electronics,85.28
6380,Headphones,Computing,221.08
6381,Microphone,Accessories,190.42
6382,Webcam,Electronics,350.13
6383,Monitor,Accessories,83.36
6384,Headphones,Accessories,442.6
6385,Mouse,Computing,277.77
6386,Keyboard,Electronics,464.34
6387,Keyboard,Electronics,122.93
6388,Microphone,Accessories,95.8
6389,Monitor,Electronics,280.49
6390,Headphones,Accessories,247.2
6391,Adapter,Computing,475.52
6392,Speaker,Computing,131.15
6393,Headphones,Computing,16.26
6394,Speaker,Computing,137.51
6395,Headphones,Accessories,86.07
6396,Webcam,Electronics,101.1
6397,Mouse,Computing,277.53
6398,Headphones,Computing,148.63
6399,Cable,Electronics,187.16
6400,Microphone,Electronics,326.19
6401,Microphone,Electronics,388.36
6402,Webcam,Electronics,168.68
6403,Headphones,Electronics,458.65
6404,Keyboard,Accessories,121.68
6405,Webcam,Accessories,29.73
6406,Monitor,Accessories,93.01
6407,Cable,Accessories,277.19
6408,Speaker,Electronics,218.86
6409,Microphone,Electronics,340.84
6410,Adapter,Computing,88.02
6411,Headphones,Accessories,274.51
6412,Mouse,Accessories,165.91
6413,Laptop,Computing,135.94
6414,Monitor,Computing,479.3
6415,Webcam,Computing,273.42
6416,Mouse,Electronics,24.27
6417,Cable,Accessories,70.87
6418,Webcam,Accessories,345.21
6419,Microphone,Computing,302.48
6420,Cable,Electronics,197.66
6421,Laptop,Electronics,111.11
6422,Adapter,Electronics,459.61
6423,Laptop,Accessories,112.74
6424,Laptop,Accessories,353.45
6425,Webcam,Accessories,280.43
6426,Mouse,Electronics,486.9
6427,Speaker,Computing,177.97
6428,Monitor,Electronics,83.95
6429,Headphones,Electronics,148.61
6430,Keyboard,Electronics,376.18
6431,Webcam,Electronics,131.47
6432,Monitor,Electronics,355.25
6433,Monitor,Electronics,219.66
6434,Laptop,Accessories,248.43
6435,Cable,Accessories,342.72
6436,Laptop,Electronics,301.55
6437,Mouse,Accessories,389.34
6438,Monitor,Electronics,311.75
6439,Adapter,Electronics,294.54
6440,Webcam,Accessories,376.47
6441,Monitor,Accessories,169.38
6442,Monitor,Computing,296.35
6443,Microphone,Accessories,485.8
6444,Cable,Computing,358.18
6445,Speaker,Accessories,383.62
6446,Webcam,Computing,66.22
6447,Microphone,Accessories,405.76
6448,Laptop,Electronics,217.27
6449,Keyboard,Accessories,378.34
6450,Laptop,Electronics,63.51
6451,Microphone,Accessories,114.27
6452,Laptop,Accessories,458.04
6453,Keyboard,Accessories,436.65
6454,Webcam,Accessories,93.68
6455,Speaker,Electronics,366.17
6456,Cable,Computing,99.52
6457,Cable,Electronics,192.56
6458,Microphone,Accessories,423.16
6459,Keyboard,Electronics,372.73
6460,Keyboard,Computing,461.52
6461,Cable,Accessories,452.72
6462,Keyboard,Accessories,435.96
6463,Mouse,Computing,291.76
6464,Webcam,Accessories,87.6
6465,Mouse,Electronics,182.41
6466,Adapter,Accessories,413.09
6467,Keyboard,Accessories,37.3
6468,Mouse,Accessories,333.73
6469,Speaker,Accessories,362.13
6470,Monitor,Computing,486.69
6471,Adapter,Electronics,143.55
6472,Headphones,Electronics,484.22
6473,Speaker,Electronics,174.0
6474,Speaker,Accessories,15.62
6475,Laptop,Accessories,432.43
6476,Laptop,Computing,109.13
6477,Laptop,Electronics,481.75
6478,Webcam,Computing,320.67
6479,Headphones,Accessories,213.42
6480,Webcam,Electronics,391.26
6481,Speaker,Computing,312.21
6482,Speaker,Electronics,474.96
6483,Laptop,Electronics,411.2
6484,Keyboard,Electronics,367.73
6485,Headphones,Accessories,374.62
6486,Laptop,Accessories,56.95
6487,Speaker,Accessories,213.72
6488,Mouse,Electronics,232.95
6489,Cable,Computing,105.06
6490,Keyboard,Electronics,458.68
6491,Microphone,Computing,333.58
6492,Headphones,Electronics,434.93
6493,Mouse,Accessories,279.11
6494,Mouse,Accessories,180.52
6495,Microphone,Computing,161.04
6496,Cable,Computing,40.8
6497,Monitor,Electronics,130.88
6498,Adapter,Computing,305.57
6499,Headphones,Electronics,418.06
6500,Microphone,Computing,353.11
6501,Speaker,Accessories,68.42
6502,Mouse,Electronics,286.77
6503,Adapter,Computing,88.06
6504,Monitor,Electronics,152.45
6505,Monitor,Computing,80.48
6506,Keyboard,Electronics,234.6
6507,Mouse,Accessories,32.77
6508,Mouse,Computing,432.75
6509,Webcam,Computing,38.63
6510,Keyboard,Electronics,16.96
6511,Laptop,Accessories,221.73
6512,Adapter,Computing,492.17
6513,Speaker,Electronics,202.45
6514,Mouse,Electronics,69.33
6515,Adapter,Accessories,152.27
6516,Mouse,Accessories,403.77
6517,Cable,Accessories,343.94
6518,Laptop,Electronics,350.13
6519,Laptop,Accessories,339.35
6520,Webcam,Electronics,52.82
6521,Webcam,Computing,93.89
6522,Mouse,Electronics,336.36
6523,Webcam,Computing,442.32
6524,Microphone,Electronics,36.84
6525,Keyboard,Computing,408.85
6526,Cable,Electronics,270.3
6527,Microphone,Electronics,358.11
6528,Laptop,Electronics,365.9
6529,Keyboard,Accessories,287.63
6530,Cable,Electronics,316.85
6531,Laptop,Accessories,270.98
6532,Monitor,Computing,401.14
6533,Cable,Computing,447.83
6534,Mouse,Computing,300.5
6535,Speaker,Computing,68.6
6536,Mouse,Accessories,40.72
6537,Speaker,Electronics,208.9
6538,Adapter,Computing,264.13
6539,Microphone,Accessories,142.71
6540,Microphone,Electronics,317.31
6541,Laptop,Accessories,417.06
6542,Monitor,Accessories,374.03
6543,Cable,Accessories,198.63
6544,Headphones,Accessories,76.7
6545,Adapter,Electronics,74.76
6546,Speaker,Accessories,360.71
6547,Cable,Computing,276.46
6548,Cable,Computing,215.09
6549,Keyboard,Electronics,119.47
6550,Mouse,Electronics,134.84
6551,Webcam,Accessories,304.67
6552,Microphone,Electronics,432.74
6553,Monitor,Computing,138.27
6554,Webcam,Accessories,388.2
6555,Webcam,Computing,416.8
6556,Mouse,Accessories,163.4
6557,Adapter,Electronics,400.73
6558,Microphone,Electronics,189.18
6559,Cable,Accessories,277.94
6560,Cable,Accessories,166.58
6561,Mouse,Electronics,375.69
6562,Keyboard,Electronics,157.32
6563,Webcam,Electronics,449.35
6564,Keyboard,Computing,452.88
6565,Speaker,Electronics,494.11
6566,Mouse,Accessories,388.94
6567,Microphone,Accessories,33.81
6568,Keyboard,Computing,70.43
6569,Webcam,Accessories,50.76
6570,Mouse,Electronics,316.59
6571,Mouse,Accessories,352.49
6572,Keyboard,Accessories,140.2
